tollgate_id,time_window,direction,volume
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,61.39
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,31.9977
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,58.9749
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,59.2553
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,47.5321
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,55.5347
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,25.3411
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,29.2477
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,27.5693
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,25.9295
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,27.9282
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,27.9541
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,18.7334
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,16.899
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,52.4424
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,51.2975
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,43.5807
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,43.5583
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,35.6294
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,39.9726
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,53.6177
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,60.9774
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,51.5104
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,50.142
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,58.5954
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,52.3598
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,43.9757
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,37.7337
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,30.6904
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,24.2186
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,23.6067
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,20.603
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,120.32
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,125.338
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,121.696
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,139.28
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,130.11
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,119.961
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,106.089
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,99.9555
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,92.6053
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,69.4338
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,49.1717
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,62.7503
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,127.428
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,112.48
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,110.626
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,125.16
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,101.015
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,108.368
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,82.0692
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,87.943
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,82.836
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,63.2762
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,68.0348
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,63.0988
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,124.553
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,116.065
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,109.132
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,124.419
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,97.0655
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,97.2847
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,102.809
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,96.8436
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,94.6638
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,73.4511
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,60.0618
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,61.7326
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,116.218
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,105.183
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,101.828
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,111.751
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,87.9032
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,92.4455
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,110.076
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,109.694
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,100.345
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,76.1026
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,56.2278
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,63.1477
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,75.4521
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,74.1916
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,76.8102
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,74.9084
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,102.067
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,55.9773
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,86.6001
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,101.459
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,97.8719
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,72.5839
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,67.275
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,62.2049
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,71.5026
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,55.56
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,55.4336
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,47.0516
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,64.7802
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,36.229
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,107.373
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,112.287
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,101.51
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,72.8497
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,64.8693
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,60.8626
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,133.259
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,127.551
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,115.142
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,144.908
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,141.019
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,122.082
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,104.566
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,109.435
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,116.116
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,66.8825
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,49.6282
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,65.144
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,117.563
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,117.83
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,110.953
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,113.309
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,97.2047
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,77.5641
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,64.2363
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,54.367
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,52.9437
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,56.0386
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,52.392
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,56.7519
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,118.397
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,117.527
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,102.851
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,119.866
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,103.869
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,82.9303
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,47.1569
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,48.6624
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,49.9489
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,42.013
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,34.8227
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,41.9107
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,130.317
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,128.281
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,117.551
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,110.179
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,107.804
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,82.7484
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,69.1846
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,64.4271
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,62.8078
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,57.1069
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,51.2778
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,55.3008
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,116.946
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,120.117
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,113.427
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,114.142
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,90.6237
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,104.074
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,87.4436
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,92.5957
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,89.5741
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,64.15
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,60.5685
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,84.3945
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,70.7011
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,80.6606
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,75.076
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,62.0002
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,91.4267
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,84.4413
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,67.3556
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,70.0388
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,56.7648
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,59.383
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,52.3444
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,51.7095
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,48.8288
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,62.7833
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,49.0833
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,53.6657
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,50.1459
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,67.6809
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,64.502
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,62.9261
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,59.8569
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,50.3452
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,52.8689
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,37.9897
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,134.377
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,131.444
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,109.972
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,120.453
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,112.075
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,91.0132
2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,73.888
2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,72.9989
2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,60.1523
2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,55.8023
2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,51.1062
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,44.1347
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,159.479
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,157.692
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,141.632
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,149.284
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,132.449
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,132.163
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,116.053
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,117.537
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,114.407
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,82.5533
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,72.0335
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,66.2915
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,157.538
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,154.85
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,127.231
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,150.349
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,142.079
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,117.442
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,98.9008
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,108.121
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,105.088
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,77.7233
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,72.9629
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,67.8469
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,138.724
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,140.922
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,121.529
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,137.496
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,135.99
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,109.925
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,118.919
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,122.738
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,113.943
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,86.2234
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,63.5897
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,72.9081
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,157.403
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,153.337
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,123.511
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,143.817
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,133.439
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,121.367
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,147.346
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,140.814
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,115.005
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,100.837
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,93.9313
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,76.5352
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,106.945
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,100.392
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,96.2898
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,107.19
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,86.7345
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,76.1128
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,109.741
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,117.865
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,107.423
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,76.8441
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,54.2538
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,66.6052
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,104.767
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,92.2546
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,93.0357
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,99.5103
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,65.6086
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,80.7904
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,115.863
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,114.339
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,104.339
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,83.6842
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,57.9336
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,68.6204
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,183.104
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,209.825
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,188.557
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,171.993
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,145.035
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,118.771
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,112.552
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,105.057
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,100.048
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,94.5839
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,81.5652
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,80.0232
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,115.95
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,113.329
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,111.696
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,107.626
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,86.2619
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,88.907
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,85.0299
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,92.2087
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,88.8862
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,62.4895
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,62.6159
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,71.5553
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,119.556
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,126.945
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,114.273
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,106.729
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,142.405
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,122.228
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,79.8267
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,86.0999
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,77.9967
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,73.2392
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,60.3377
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,83.3596
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,110.661
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,92.1918
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,109.809
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,122.489
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,161.347
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,85.5461
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,83.8453
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,91.6754
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,86.7496
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,73.2973
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,67.0893
